station_id,stationname,year,month,week,weekly_ridership,monthly_ridership,yearly_ridership
40290,Ashland/63rd,2012,10,43,9488,43690,498400
40290,Ashland/63rd,2012,10,44,4833,43690,498400
40290,Ashland/63rd,2012,11,44,4942,40795,498400
40290,Ashland/63rd,2012,11,45,9716,40795,498400
40290,Ashland/63rd,2012,11,46,9818,40795,498400
40290,Ashland/63rd,2012,11,47,8174,40795,498400
40290,Ashland/63rd,2012,11,48,8145,40795,498400
40290,Ashland/63rd,2012,12,1,1188,38619,498400
40290,Ashland/63rd,2012,12,48,1805,38619,498400
40290,Ashland/63rd,2012,12,49,9989,38619,498400
40290,Ashland/63rd,2012,12,50,9592,38619,498400
40290,Ashland/63rd,2012,12,51,9153,38619,498400
40290,Ashland/63rd,2012,12,52,6892,38619,498400
40290,Ashland/63rd,2013,1,1,6008,39288,738675
40290,Ashland/63rd,2013,1,2,9405,39288,738675
40290,Ashland/63rd,2013,1,3,9339,39288,738675
40290,Ashland/63rd,2013,1,4,8142,39288,738675
40290,Ashland/63rd,2013,1,5,6394,39288,738675
40290,Ashland/63rd,2013,2,5,2939,36149,738675
40290,Ashland/63rd,2013,2,6,9367,36149,738675
40290,Ashland/63rd,2013,2,7,9217,36149,738675
40290,Ashland/63rd,2013,2,8,8573,36149,738675
40290,Ashland/63rd,2013,2,9,6053,36149,738675
40290,Ashland/63rd,2013,3,9,2997,34885,738675
40290,Ashland/63rd,2013,3,10,8520,34885,738675
40290,Ashland/63rd,2013,3,11,9088,34885,738675
40290,Ashland/63rd,2013,3,12,7475,34885,738675
40290,Ashland/63rd,2013,3,13,6805,34885,738675
40290,Ashland/63rd,2013,4,14,7201,33348,738675
40290,Ashland/63rd,2013,4,15,7259,33348,738675
40290,Ashland/63rd,2013,4,16,6978,33348,738675
40290,Ashland/63rd,2013,4,17,8876,33348,738675
40290,Ashland/63rd,2013,4,18,3034,33348,738675
40290,Ashland/63rd,2013,5,18,6103,58607,738675
40290,Ashland/63rd,2013,5,19,9080,58607,738675
40290,Ashland/63rd,2013,5,20,10512,58607,738675
40290,Ashland/63rd,2013,5,21,18604,58607,738675
40290,Ashland/63rd,2013,5,22,14308,58607,738675
40290,Ashland/63rd,2013,6,22,3572,86195,738675
40290,Ashland/63rd,2013,6,23,20856,86195,738675
40290,Ashland/63rd,2013,6,24,20844,86195,738675
40290,Ashland/63rd,2013,6,25,20218,86195,738675
40290,Ashland/63rd,2013,6,26,20705,86195,738675
40290,Ashland/63rd,2013,7,27,19021,92782,738675
40290,Ashland/63rd,2013,7,28,22146,92782,738675
40290,Ashland/63rd,2013,7,29,20713,92782,738675
40290,Ashland/63rd,2013,7,30,20948,92782,738675
40290,Ashland/63rd,2013,7,31,9954,92782,738675
40290,Ashland/63rd,2013,8,31,11210,95501,738675
40290,Ashland/63rd,2013,8,32,21919,95501,738675
40290,Ashland/63rd,2013,8,33,21960,95501,738675
40290,Ashland/63rd,2013,8,34,20449,95501,738675
40290,Ashland/63rd,2013,8,35,19963,95501,738675
40290,Ashland/63rd,2013,9,35,1939,95352,738675
40290,Ashland/63rd,2013,9,36,20879,95352,738675
40290,Ashland/63rd,2013,9,37,22583,95352,738675
40290,Ashland/63rd,2013,9,38,22663,95352,738675
40290,Ashland/63rd,2013,9,39,23491,95352,738675
40290,Ashland/63rd,2013,9,40,3797,95352,738675
40290,Ashland/63rd,2013,10,40,19877,85119,738675
40290,Ashland/63rd,2013,10,41,23555,85119,738675
40290,Ashland/63rd,2013,10,42,21723,85119,738675
40290,Ashland/63rd,2013,10,43,12294,85119,738675
40290,Ashland/63rd,2013,10,44,7670,85119,738675
40290,Ashland/63rd,2013,11,44,4025,43034,738675
40290,Ashland/63rd,2013,11,45,11291,43034,738675
40290,Ashland/63rd,2013,11,46,10149,43034,738675
40290,Ashland/63rd,2013,11,47,10102,43034,738675
40290,Ashland/63rd,2013,11,48,7467,43034,738675
40290,Ashland/63rd,2013,12,1,2307,38415,738675
40290,Ashland/63rd,2013,12,48,704,38415,738675
40290,Ashland/63rd,2013,12,49,9946,38415,738675
40290,Ashland/63rd,2013,12,50,9055,38415,738675
40290,Ashland/63rd,2013,12,51,9274,38415,738675
40290,Ashland/63rd,2013,12,52,7129,38415,738675
40290,Ashland/63rd,2014,1,1,4245,34927,479337
40290,Ashland/63rd,2014,1,2,7407,34927,479337
40290,Ashland/63rd,2014,1,3,9278,34927,479337
40290,Ashland/63rd,2014,1,4,7811,34927,479337
40290,Ashland/63rd,2014,1,5,6186,34927,479337
40290,Ashland/63rd,2014,2,5,1523,34930,479337
40290,Ashland/63rd,2014,2,6,8501,34930,479337
40290,Ashland/63rd,2014,2,7,8792,34930,479337
40290,Ashland/63rd,2014,2,8,8904,34930,479337
40290,Ashland/63rd,2014,2,9,7210,34930,479337
40290,Ashland/63rd,2014,3,9,1633,39757,479337
40290,Ashland/63rd,2014,3,10,9065,39757,479337
40290,Ashland/63rd,2014,3,11,9290,39757,479337
40290,Ashland/63rd,2014,3,12,9186,39757,479337
40290,Ashland/63rd,2014,3,13,9039,39757,479337
40290,Ashland/63rd,2014,3,14,1544,39757,479337
40290,Ashland/63rd,2014,4,14,7664,38595,479337
40290,Ashland/63rd,2014,4,15,9165,38595,479337
40290,Ashland/63rd,2014,4,16,8320,38595,479337
40290,Ashland/63rd,2014,4,17,9076,38595,479337
40290,Ashland/63rd,2014,4,18,4370,38595,479337
40290,Ashland/63rd,2014,5,18,4662,40974,479337
40290,Ashland/63rd,2014,5,19,9577,40974,479337
40290,Ashland/63rd,2014,5,20,9017,40974,479337
40290,Ashland/63rd,2014,5,21,9677,40974,479337
40290,Ashland/63rd,2014,5,22,8041,40974,479337
40290,Ashland/63rd,2014,6,22,800,40182,479337
40290,Ashland/63rd,2014,6,23,9765,40182,479337
40290,Ashland/63rd,2014,6,24,9709,40182,479337
40290,Ashland/63rd,2014,6,25,8921,40182,479337
40290,Ashland/63rd,2014,6,26,9529,40182,479337
40290,Ashland/63rd,2014,6,27,1458,40182,479337
40290,Ashland/63rd,2014,7,27,7546,41710,479337
40290,Ashland/63rd,2014,7,28,9102,41710,479337
40290,Ashland/63rd,2014,7,29,9547,41710,479337
40290,Ashland/63rd,2014,7,30,9378,41710,479337
40290,Ashland/63rd,2014,7,31,6137,41710,479337
40290,Ashland/63rd,2014,8,31,3838,44396,479337
40290,Ashland/63rd,2014,8,32,10862,44396,479337
40290,Ashland/63rd,2014,8,33,9937,44396,479337
40290,Ashland/63rd,2014,8,34,9451,44396,479337
40290,Ashland/63rd,2014,8,35,10308,44396,479337
40290,Ashland/63rd,2014,9,36,9987,44459,479337
40290,Ashland/63rd,2014,9,37,10006,44459,479337
40290,Ashland/63rd,2014,9,38,10681,44459,479337
40290,Ashland/63rd,2014,9,39,10352,44459,479337
40290,Ashland/63rd,2014,9,40,3433,44459,479337
40290,Ashland/63rd,2014,10,40,6848,45419,479337
40290,Ashland/63rd,2014,10,41,10176,45419,479337
40290,Ashland/63rd,2014,10,42,9748,45419,479337
40290,Ashland/63rd,2014,10,43,10188,45419,479337
40290,Ashland/63rd,2014,10,44,8459,45419,479337
40290,Ashland/63rd,2014,11,44,1548,36898,479337
40290,Ashland/63rd,2014,11,45,9767,36898,479337
40290,Ashland/63rd,2014,11,46,8994,36898,479337
40290,Ashland/63rd,2014,11,47,9117,36898,479337
40290,Ashland/63rd,2014,11,48,7472,36898,479337
40290,Ashland/63rd,2014,12,1,3513,37090,479337
40290,Ashland/63rd,2014,12,49,9090,37090,479337
40290,Ashland/63rd,2014,12,50,8973,37090,479337
40290,Ashland/63rd,2014,12,51,8805,37090,479337
40290,Ashland/63rd,2014,12,52,6709,37090,479337
40290,Ashland/63rd,2015,1,1,3052,33479,442791
40290,Ashland/63rd,2015,1,2,6581,33479,442791
40290,Ashland/63rd,2015,1,3,8084,33479,442791
40290,Ashland/63rd,2015,1,4,7922,33479,442791
40290,Ashland/63rd,2015,1,5,7840,33479,442791
40290,Ashland/63rd,2015,2,5,495,30989,442791
40290,Ashland/63rd,2015,2,6,7828,30989,442791
40290,Ashland/63rd,2015,2,7,8186,30989,442791
40290,Ashland/63rd,2015,2,8,7199,30989,442791
40290,Ashland/63rd,2015,2,9,7281,30989,442791
40290,Ashland/63rd,2015,3,9,580,37166,442791
40290,Ashland/63rd,2015,3,10,7829,37166,442791
40290,Ashland/63rd,2015,3,11,9034,37166,442791
40290,Ashland/63rd,2015,3,12,8703,37166,442791
40290,Ashland/63rd,2015,3,13,8295,37166,442791
40290,Ashland/63rd,2015,3,14,2725,37166,442791
40290,Ashland/63rd,2015,4,14,5854,36393,442791
40290,Ashland/63rd,2015,4,15,7981,36393,442791
40290,Ashland/63rd,2015,4,16,8542,36393,442791
40290,Ashland/63rd,2015,4,17,8418,36393,442791
40290,Ashland/63rd,2015,4,18,5598,36393,442791
40290,Ashland/63rd,2015,5,18,3457,37911,442791
40290,Ashland/63rd,2015,5,19,8676,37911,442791
40290,Ashland/63rd,2015,5,20,8688,37911,442791
40290,Ashland/63rd,2015,5,21,9060,37911,442791
40290,Ashland/63rd,2015,5,22,8030,37911,442791
40290,Ashland/63rd,2015,6,23,9272,38776,442791
40290,Ashland/63rd,2015,6,24,8968,38776,442791
40290,Ashland/63rd,2015,6,25,8947,38776,442791
40290,Ashland/63rd,2015,6,26,8840,38776,442791
40290,Ashland/63rd,2015,6,27,2749,38776,442791
40290,Ashland/63rd,2015,7,27,5922,40505,442791
40290,Ashland/63rd,2015,7,28,9356,40505,442791
40290,Ashland/63rd,2015,7,29,8977,40505,442791
40290,Ashland/63rd,2015,7,30,9002,40505,442791
40290,Ashland/63rd,2015,7,31,7248,40505,442791
40290,Ashland/63rd,2015,8,31,1920,38297,442791
40290,Ashland/63rd,2015,8,32,9221,38297,442791
40290,Ashland/63rd,2015,8,33,8841,38297,442791
40290,Ashland/63rd,2015,8,34,8455,38297,442791
40290,Ashland/63rd,2015,8,35,8441,38297,442791
40290,Ashland/63rd,2015,8,36,1419,38297,442791
40290,Ashland/63rd,2015,9,36,7477,38299,442791
40290,Ashland/63rd,2015,9,37,8019,38299,442791
40290,Ashland/63rd,2015,9,38,9155,38299,442791
40290,Ashland/63rd,2015,9,39,9167,38299,442791
40290,Ashland/63rd,2015,9,40,4481,38299,442791
40290,Ashland/63rd,2015,10,40,4778,39944,442791
40290,Ashland/63rd,2015,10,41,9371,39944,442791
40290,Ashland/63rd,2015,10,42,8764,39944,442791
40290,Ashland/63rd,2015,10,43,8935,39944,442791
40290,Ashland/63rd,2015,10,44,8096,39944,442791
40290,Ashland/63rd,2015,11,44,829,35840,442791
40290,Ashland/63rd,2015,11,45,9160,35840,442791
40290,Ashland/63rd,2015,11,46,8652,35840,442791
40290,Ashland/63rd,2015,11,47,8598,35840,442791
40290,Ashland/63rd,2015,11,48,7242,35840,442791
40290,Ashland/63rd,2015,11,49,1359,35840,442791
40290,Ashland/63rd,2015,12,49,7467,35192,442791
40290,Ashland/63rd,2015,12,50,8705,35192,442791
40290,Ashland/63rd,2015,12,51,8270,35192,442791
40290,Ashland/63rd,2015,12,52,6517,35192,442791
40290,Ashland/63rd,2015,12,53,4233,35192,442791
40290,Ashland/63rd,2016,1,1,7730,31891,376696
40290,Ashland/63rd,2016,1,2,7240,31891,376696
40290,Ashland/63rd,2016,1,3,7068,31891,376696
40290,Ashland/63rd,2016,1,4,7833,31891,376696
40290,Ashland/63rd,2016,1,53,2020,31891,376696
40290,Ashland/63rd,2016,2,5,7794,30674,376696
40290,Ashland/63rd,2016,2,6,7339,30674,376696
40290,Ashland/63rd,2016,2,7,7042,30674,376696
40290,Ashland/63rd,2016,2,8,7310,30674,376696
40290,Ashland/63rd,2016,2,9,1189,30674,376696
40290,Ashland/63rd,2016,3,9,5825,32838,376696
40290,Ashland/63rd,2016,3,10,7860,32838,376696
40290,Ashland/63rd,2016,3,11,7465,32838,376696
40290,Ashland/63rd,2016,3,12,6967,32838,376696
40290,Ashland/63rd,2016,3,13,4721,32838,376696
40290,Ashland/63rd,2016,4,13,2433,30237,376696
40290,Ashland/63rd,2016,4,14,6815,30237,376696
40290,Ashland/63rd,2016,4,15,7444,30237,376696
40290,Ashland/63rd,2016,4,16,6897,30237,376696
40290,Ashland/63rd,2016,4,17,6648,30237,376696
40290,Ashland/63rd,2016,5,17,594,32124,376696
40290,Ashland/63rd,2016,5,18,7534,32124,376696
40290,Ashland/63rd,2016,5,19,7225,32124,376696
40290,Ashland/63rd,2016,5,20,7574,32124,376696
40290,Ashland/63rd,2016,5,21,7453,32124,376696
40290,Ashland/63rd,2016,5,22,1744,32124,376696
40290,Ashland/63rd,2016,6,22,5289,32447,376696
40290,Ashland/63rd,2016,6,23,7760,32447,376696
40290,Ashland/63rd,2016,6,24,7539,32447,376696
40290,Ashland/63rd,2016,6,25,7155,32447,376696
40290,Ashland/63rd,2016,6,26,4704,32447,376696
40290,Ashland/63rd,2016,7,26,2898,32667,376696
40290,Ashland/63rd,2016,7,27,7321,32667,376696
40290,Ashland/63rd,2016,7,28,7519,32667,376696
40290,Ashland/63rd,2016,7,29,7271,32667,376696
40290,Ashland/63rd,2016,7,30,7658,32667,376696
40290,Ashland/63rd,2016,8,31,7532,32362,376696
40290,Ashland/63rd,2016,8,32,7431,32362,376696
40290,Ashland/63rd,2016,8,33,6938,32362,376696
40290,Ashland/63rd,2016,8,34,7047,32362,376696
40290,Ashland/63rd,2016,8,35,3414,32362,376696
40290,Ashland/63rd,2016,9,35,3863,30511,376696
40290,Ashland/63rd,2016,9,36,5617,30511,376696
40290,Ashland/63rd,2016,9,37,7501,30511,376696
40290,Ashland/63rd,2016,9,38,7437,30511,376696
40290,Ashland/63rd,2016,9,39,6093,30511,376696
40290,Ashland/63rd,2016,10,39,1200,32024,376696
40290,Ashland/63rd,2016,10,40,7581,32024,376696
40290,Ashland/63rd,2016,10,41,7207,32024,376696
40290,Ashland/63rd,2016,10,42,7487,32024,376696
40290,Ashland/63rd,2016,10,43,7362,32024,376696
40290,Ashland/63rd,2016,10,44,1187,32024,376696
40290,Ashland/63rd,2016,11,44,6640,31030,376696
40290,Ashland/63rd,2016,11,45,7415,31030,376696
40290,Ashland/63rd,2016,11,46,7403,31030,376696
40290,Ashland/63rd,2016,11,47,6104,31030,376696
40290,Ashland/63rd,2016,11,48,3468,31030,376696
40290,Ashland/63rd,2016,12,48,3716,27891,376696
40290,Ashland/63rd,2016,12,49,6744,27891,376696
40290,Ashland/63rd,2016,12,50,6131,27891,376696
40290,Ashland/63rd,2016,12,51,6187,27891,376696
40290,Ashland/63rd,2016,12,52,5113,27891,376696
40290,Ashland/63rd,2017,1,1,5299,27353,366831
40290,Ashland/63rd,2017,1,2,6339,27353,366831
40290,Ashland/63rd,2017,1,3,6583,27353,366831
40290,Ashland/63rd,2017,1,4,6454,27353,366831
40290,Ashland/63rd,2017,1,5,2152,27353,366831
40290,Ashland/63rd,2017,1,52,526,27353,366831
40290,Ashland/63rd,2017,2,5,4482,27085,366831
40290,Ashland/63rd,2017,2,6,6717,27085,366831
40290,Ashland/63rd,2017,2,7,7073,27085,366831
40290,Ashland/63rd,2017,2,8,6597,27085,366831
40290,Ashland/63rd,2017,2,9,2216,27085,366831
40290,Ashland/63rd,2017,3,9,4441,29710,366831
40290,Ashland/63rd,2017,3,10,6766,29710,366831
40290,Ashland/63rd,2017,3,11,6380,29710,366831
40290,Ashland/63rd,2017,3,12,6635,29710,366831
40290,Ashland/63rd,2017,3,13,5488,29710,366831
40290,Ashland/63rd,2017,4,13,1213,28257,366831
40290,Ashland/63rd,2017,4,14,6999,28257,366831
40290,Ashland/63rd,2017,4,15,6391,28257,366831
40290,Ashland/63rd,2017,4,16,6767,28257,366831
40290,Ashland/63rd,2017,4,17,6887,28257,366831
40290,Ashland/63rd,2017,5,18,7097,31451,366831
40290,Ashland/63rd,2017,5,19,7146,31451,366831
40290,Ashland/63rd,2017,5,20,7170,31451,366831
40290,Ashland/63rd,2017,5,21,7158,31451,366831
40290,Ashland/63rd,2017,5,22,2880,31451,366831
40290,Ashland/63rd,2017,6,22,3930,31684,366831
40290,Ashland/63rd,2017,6,23,7537,31684,366831
40290,Ashland/63rd,2017,6,24,7162,31684,366831
40290,Ashland/63rd,2017,6,25,7164,31684,366831
40290,Ashland/63rd,2017,6,26,5891,31684,366831
40290,Ashland/63rd,2017,7,26,1410,31641,366831
40290,Ashland/63rd,2017,7,27,7066,31641,366831
40290,Ashland/63rd,2017,7,28,7291,31641,366831
40290,Ashland/63rd,2017,7,29,7296,31641,366831
40290,Ashland/63rd,2017,7,30,7442,31641,366831
40290,Ashland/63rd,2017,7,31,1136,31641,366831
40290,Ashland/63rd,2017,8,31,6082,33238,366831
40290,Ashland/63rd,2017,8,32,7659,33238,366831
40290,Ashland/63rd,2017,8,33,7361,33238,366831
40290,Ashland/63rd,2017,8,34,7202,33238,366831
40290,Ashland/63rd,2017,8,35,4934,33238,366831
40290,Ashland/63rd,2017,9,35,2864,33511,366831
40290,Ashland/63rd,2017,9,36,7342,33511,366831
40290,Ashland/63rd,2017,9,37,7926,33511,366831
40290,Ashland/63rd,2017,9,38,8004,33511,366831
40290,Ashland/63rd,2017,9,39,7375,33511,366831
40290,Ashland/63rd,2017,10,39,600,33952,366831
40290,Ashland/63rd,2017,10,40,8111,33952,366831
40290,Ashland/63rd,2017,10,41,7426,33952,366831
40290,Ashland/63rd,2017,10,42,8029,33952,366831
40290,Ashland/63rd,2017,10,43,7439,33952,366831
40290,Ashland/63rd,2017,10,44,2347,33952,366831
40290,Ashland/63rd,2017,11,44,4985,31001,366831
40290,Ashland/63rd,2017,11,45,7392,31001,366831
40290,Ashland/63rd,2017,11,46,7416,31001,366831
40290,Ashland/63rd,2017,11,47,6243,31001,366831
40290,Ashland/63rd,2017,11,48,4965,31001,366831
40290,Ashland/63rd,2017,12,48,2640,27948,366831
40290,Ashland/63rd,2017,12,49,7094,27948,366831
40290,Ashland/63rd,2017,12,50,6880,27948,366831
40290,Ashland/63rd,2017,12,51,6768,27948,366831
40290,Ashland/63rd,2017,12,52,4566,27948,366831
40290,Ashland/63rd,2018,1,1,4710,27240,342831
40290,Ashland/63rd,2018,1,2,6316,27240,342831
40290,Ashland/63rd,2018,1,3,6113,27240,342831
40290,Ashland/63rd,2018,1,4,6769,27240,342831
40290,Ashland/63rd,2018,1,5,3332,27240,342831
40290,Ashland/63rd,2018,2,5,3263,25774,342831
40290,Ashland/63rd,2018,2,6,5881,25774,342831
40290,Ashland/63rd,2018,2,7,6643,25774,342831
40290,Ashland/63rd,2018,2,8,6531,25774,342831
40290,Ashland/63rd,2018,2,9,3456,25774,342831
40290,Ashland/63rd,2018,3,9,3370,28743,342831
40290,Ashland/63rd,2018,3,10,6704,28743,342831
40290,Ashland/63rd,2018,3,11,6707,28743,342831
40290,Ashland/63rd,2018,3,12,6474,28743,342831
40290,Ashland/63rd,2018,3,13,5488,28743,342831
40290,Ashland/63rd,2018,4,13,474,28583,342831
40290,Ashland/63rd,2018,4,14,6529,28583,342831
40290,Ashland/63rd,2018,4,15,6518,28583,342831
40290,Ashland/63rd,2018,4,16,6780,28583,342831
40290,Ashland/63rd,2018,4,17,7113,28583,342831
40290,Ashland/63rd,2018,4,18,1169,28583,342831
40290,Ashland/63rd,2018,5,18,5956,30892,342831
40290,Ashland/63rd,2018,5,19,7012,30892,342831
40290,Ashland/63rd,2018,5,20,6754,30892,342831
40290,Ashland/63rd,2018,5,21,7136,30892,342831
40290,Ashland/63rd,2018,5,22,4034,30892,342831
40290,Ashland/63rd,2018,6,22,2685,29975,342831
40290,Ashland/63rd,2018,6,23,6947,29975,342831
40290,Ashland/63rd,2018,6,24,7290,29975,342831
40290,Ashland/63rd,2018,6,25,6653,29975,342831
40290,Ashland/63rd,2018,6,26,6400,29975,342831
40290,Ashland/63rd,2018,7,26,551,30138,342831
40290,Ashland/63rd,2018,7,27,6192,30138,342831
40290,Ashland/63rd,2018,7,28,7137,30138,342831
40290,Ashland/63rd,2018,7,29,6939,30138,342831
40290,Ashland/63rd,2018,7,30,7055,30138,342831
40290,Ashland/63rd,2018,7,31,2264,30138,342831
40290,Ashland/63rd,2018,8,31,5146,31637,342831
40290,Ashland/63rd,2018,8,32,7232,31637,342831
40290,Ashland/63rd,2018,8,33,6765,31637,342831
40290,Ashland/63rd,2018,8,34,6702,31637,342831
40290,Ashland/63rd,2018,8,35,5792,31637,342831
40290,Ashland/63rd,2018,9,35,1289,28642,342831
40290,Ashland/63rd,2018,9,36,6544,28642,342831
40290,Ashland/63rd,2018,9,37,6626,28642,342831
40290,Ashland/63rd,2018,9,38,6603,28642,342831
40290,Ashland/63rd,2018,9,39,7580,28642,342831
40290,Ashland/63rd,2018,10,40,7452,29889,342831
40290,Ashland/63rd,2018,10,41,5985,29889,342831
40290,Ashland/63rd,2018,10,42,7001,29889,342831
40290,Ashland/63rd,2018,10,43,6136,29889,342831
40290,Ashland/63rd,2018,10,44,3315,29889,342831
40290,Ashland/63rd,2018,11,44,3417,26482,342831
40290,Ashland/63rd,2018,11,45,5949,26482,342831
40290,Ashland/63rd,2018,11,46,6361,26482,342831
40290,Ashland/63rd,2018,11,47,5201,26482,342831
40290,Ashland/63rd,2018,11,48,5554,26482,342831
40290,Ashland/63rd,2018,12,1,703,24836,342831
40290,Ashland/63rd,2018,12,48,938,24836,342831
40290,Ashland/63rd,2018,12,49,6622,24836,342831
40290,Ashland/63rd,2018,12,50,5718,24836,342831
40290,Ashland/63rd,2018,12,51,6339,24836,342831
40290,Ashland/63rd,2018,12,52,4516,24836,342831
40290,Ashland/63rd,2019,1,1,4033,23508,301890
40290,Ashland/63rd,2019,1,2,5893,23508,301890
40290,Ashland/63rd,2019,1,3,6087,23508,301890
40290,Ashland/63rd,2019,1,4,5048,23508,301890
40290,Ashland/63rd,2019,1,5,2447,23508,301890
40290,Ashland/63rd,2019,2,5,1758,22839,301890
40290,Ashland/63rd,2019,2,6,5987,22839,301890
40290,Ashland/63rd,2019,2,7,5814,22839,301890
40290,Ashland/63rd,2019,2,8,5368,22839,301890
40290,Ashland/63rd,2019,2,9,3912,22839,301890
40290,Ashland/63rd,2019,3,9,1897,24957,301890
40290,Ashland/63rd,2019,3,10,5467,24957,301890
40290,Ashland/63rd,2019,3,11,5836,24957,301890
40290,Ashland/63rd,2019,3,12,5819,24957,301890
40290,Ashland/63rd,2019,3,13,5938,24957,301890
40290,Ashland/63rd,2019,4,14,6073,25855,301890
40290,Ashland/63rd,2019,4,15,6188,25855,301890
40290,Ashland/63rd,2019,4,16,5713,25855,301890
40290,Ashland/63rd,2019,4,17,6011,25855,301890
40290,Ashland/63rd,2019,4,18,1870,25855,301890
40290,Ashland/63rd,2019,5,18,4333,27866,301890
40290,Ashland/63rd,2019,5,19,6217,27866,301890
40290,Ashland/63rd,2019,5,20,6298,27866,301890
40290,Ashland/63rd,2019,5,21,6328,27866,301890
40290,Ashland/63rd,2019,5,22,4690,27866,301890
40290,Ashland/63rd,2019,6,22,1070,25690,301890
40290,Ashland/63rd,2019,6,23,6192,25690,301890
40290,Ashland/63rd,2019,6,24,6067,25690,301890
40290,Ashland/63rd,2019,6,25,5973,25690,301890
40290,Ashland/63rd,2019,6,26,6388,25690,301890
40290,Ashland/63rd,2019,7,27,5638,26815,301890
40290,Ashland/63rd,2019,7,28,6367,26815,301890
40290,Ashland/63rd,2019,7,29,5784,26815,301890
40290,Ashland/63rd,2019,7,30,6070,26815,301890
40290,Ashland/63rd,2019,7,31,2956,26815,301890
40290,Ashland/63rd,2019,8,31,3361,27123,301890
40290,Ashland/63rd,2019,8,32,6502,27123,301890
40290,Ashland/63rd,2019,8,33,5859,27123,301890
40290,Ashland/63rd,2019,8,34,5761,27123,301890
40290,Ashland/63rd,2019,8,35,5640,27123,301890
40290,Ashland/63rd,2019,9,35,448,26127,301890
40290,Ashland/63rd,2019,9,36,5600,26127,301890
40290,Ashland/63rd,2019,9,37,6580,26127,301890
40290,Ashland/63rd,2019,9,38,6388,26127,301890
40290,Ashland/63rd,2019,9,39,6082,26127,301890
40290,Ashland/63rd,2019,9,40,1029,26127,301890
40290,Ashland/63rd,2019,10,40,5240,26519,301890
40290,Ashland/63rd,2019,10,41,6238,26519,301890
40290,Ashland/63rd,2019,10,42,5770,26519,301890
40290,Ashland/63rd,2019,10,43,5658,26519,301890
40290,Ashland/63rd,2019,10,44,3613,26519,301890
40290,Ashland/63rd,2019,11,44,1861,22454,301890
40290,Ashland/63rd,2019,11,45,5685,22454,301890
40290,Ashland/63rd,2019,11,46,4983,22454,301890
40290,Ashland/63rd,2019,11,47,5617,22454,301890
40290,Ashland/63rd,2019,11,48,4308,22454,301890
40290,Ashland/63rd,2019,12,1,1384,22137,301890
40290,Ashland/63rd,2019,12,48,372,22137,301890
40290,Ashland/63rd,2019,12,49,5706,22137,301890
40290,Ashland/63rd,2019,12,50,5386,22137,301890
40290,Ashland/63rd,2019,12,51,5179,22137,301890
40290,Ashland/63rd,2019,12,52,4110,22137,301890
40290,Ashland/63rd,2020,1,1,2745,22477,150810
40290,Ashland/63rd,2020,1,2,5115,22477,150810
40290,Ashland/63rd,2020,1,3,5327,22477,150810
40290,Ashland/63rd,2020,1,4,4827,22477,150810
40290,Ashland/63rd,2020,1,5,4463,22477,150810
40290,Ashland/63rd,2020,2,5,827,21083,150810
40290,Ashland/63rd,2020,2,6,5215,21083,150810
40290,Ashland/63rd,2020,2,7,5083,21083,150810
40290,Ashland/63rd,2020,2,8,5147,21083,150810
40290,Ashland/63rd,2020,2,9,4811,21083,150810
40290,Ashland/63rd,2020,3,9,391,16692,150810
40290,Ashland/63rd,2020,3,10,5168,16692,150810
40290,Ashland/63rd,2020,3,11,4943,16692,150810
40290,Ashland/63rd,2020,3,12,3126,16692,150810
40290,Ashland/63rd,2020,3,13,2351,16692,150810
40290,Ashland/63rd,2020,3,14,713,16692,150810
40290,Ashland/63rd,2020,4,14,1619,8364,150810
40290,Ashland/63rd,2020,4,15,2104,8364,150810
40290,Ashland/63rd,2020,4,16,1799,8364,150810
40290,Ashland/63rd,2020,4,17,1727,8364,150810
40290,Ashland/63rd,2020,4,18,1115,8364,150810
40290,Ashland/63rd,2020,5,18,699,7808,150810
40290,Ashland/63rd,2020,5,19,1742,7808,150810
40290,Ashland/63rd,2020,5,20,1784,7808,150810
40290,Ashland/63rd,2020,5,21,1790,7808,150810
40290,Ashland/63rd,2020,5,22,1793,7808,150810
40290,Ashland/63rd,2020,6,23,1808,9026,150810
40290,Ashland/63rd,2020,6,24,1855,9026,150810
40290,Ashland/63rd,2020,6,25,2155,9026,150810
40290,Ashland/63rd,2020,6,26,2424,9026,150810
40290,Ashland/63rd,2020,6,27,784,9026,150810
40290,Ashland/63rd,2020,7,27,1734,11356,150810
40290,Ashland/63rd,2020,7,28,2473,11356,150810
40290,Ashland/63rd,2020,7,29,2481,11356,150810
40290,Ashland/63rd,2020,7,30,2546,11356,150810
40290,Ashland/63rd,2020,7,31,2122,11356,150810
40290,Ashland/63rd,2020,8,31,622,11352,150810
40290,Ashland/63rd,2020,8,32,2788,11352,150810
40290,Ashland/63rd,2020,8,33,2493,11352,150810
40290,Ashland/63rd,2020,8,34,2532,11352,150810
40290,Ashland/63rd,2020,8,35,2542,11352,150810
40290,Ashland/63rd,2020,8,36,375,11352,150810
40290,Ashland/63rd,2020,9,36,2361,11571,150810
40290,Ashland/63rd,2020,9,37,2440,11571,150810
40290,Ashland/63rd,2020,9,38,2772,11571,150810
40290,Ashland/63rd,2020,9,39,2789,11571,150810
40290,Ashland/63rd,2020,9,40,1209,11571,150810
40290,Ashland/63rd,2020,10,40,1396,11267,150810
40290,Ashland/63rd,2020,10,41,2689,11267,150810
